objectid,name,unique_code,pollutant_metric,maximum_value,unit,compliance_status,compliance_metric,globalid,shape_Length,shape_Area
295,Newham,E09000025,Benzene annual mean Limit Value 2020,0.76,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F717E570-05B5-41C3-9F38-0B3C1B0CB770},35770.1847515402,36196428.885617
296,Redbridge,E09000026,Benzene annual mean Limit Value 2020,0.75,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{EC5B0F64-4B23-4B2C-A80C-C403620872D2},50404.2072763523,56405616.6245934
297,Richmond upon Thames,E09000027,Benzene annual mean Limit Value 2020,0.7,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F9C169F9-36F2-4985-83F5-6F2F97DC9A0E},68791.0566237213,57393469.303218
298,Southwark,E09000028,Benzene annual mean Limit Value 2020,0.84,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{410D7C84-4423-4373-B251-3124CBD7F9CC},34620.9208235148,28867282.3408357
299,Sutton,E09000029,Benzene annual mean Limit Value 2020,0.65,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{0E329D98-588F-4F7D-AFBE-ED4A37AB3EAB},39844.4233283888,43846970.9650526
300,Tower Hamlets,E09000030,Benzene annual mean Limit Value 2020,0.91,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{5ED26AFF-125E-4182-9121-F236A0B0204E},28735.0933719065,19768375.6097007
301,Waltham Forest,E09000031,Benzene annual mean Limit Value 2020,0.79,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A8D38710-50B8-44CF-A660-D1F6821F7DED},33339.36535061,38807964.3313191
302,Wandsworth,E09000032,Benzene annual mean Limit Value 2020,0.8,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{FC151012-B754-44C5-8CF1-FA366B8CC7A2},38799.5354739396,34256866.7963965
303,Westminster,E09000033,Benzene annual mean Limit Value 2020,0.9,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{77BCFE96-E987-4EE2-924F-33DA21925A12},27430.6234387101,21477156.536441
304,Aberdeen City,S12000033,Benzene annual mean Limit Value 2020,0.33,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{D7BA35E3-3E30-458B-9FB4-1109CEACA6AB},123556.580507014,185610474.243169
305,Aberdeenshire,S12000034,Benzene annual mean Limit Value 2020,0.21,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A0B376E8-DEDD-442D-8A75-59D0A7BF50AC},799709.748964081,6317887803.78567
306,Angus,S12000041,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{4F8E44B4-5768-43E6-AC69-ECEE06C4622F},321368.916299985,2185122862.69083
307,Argyll and Bute,S12000035,Benzene annual mean Limit Value 2020,0.14,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F7CA6C4F-4590-42A0-BD9D-6B44FCB80F82},3803209.36951455,7006318125.25739
308,Clackmannanshire,S12000005,Benzene annual mean Limit Value 2020,0.23,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B6C38DCB-23B1-4525-865A-1D158FBC084B},94185.4153006457,158972120.172314
309,Dumfries and Galloway,S12000006,Benzene annual mean Limit Value 2020,0.18,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{3BA840CE-999C-4D10-90EB-6B97FB4A9136},1204443.71146869,6436441092.00878
310,Dundee City,S12000042,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{AC044611-244F-4859-AD16-AD83C159ED80},46805.9469379225,59830971.359946
311,East Ayrshire,S12000008,Benzene annual mean Limit Value 2020,0.18,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{2CD90E6E-0D4E-4939-B83E-6D7FFFCA854A},340964.549131594,1270342031.26971
312,East Dunbartonshire,S12000045,Benzene annual mean Limit Value 2020,0.24,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{6F722CFB-3794-4F46-8E0E-0BAE54EAD6B8},99603.0545770938,174489016.753697
313,East Lothian,S12000010,Benzene annual mean Limit Value 2020,0.38,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{FDC0139C-9209-49EF-B291-FE4473205F4A},200290.247298163,679179836.309118
314,East Renfrewshire,S12000011,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{52D2FCFA-12B3-467E-BF95-BAE4B3C5C182},93882.5140036291,174249494.312654
315,City of Edinburgh,S12000036,Benzene annual mean Limit Value 2020,0.33,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{CDEDE7DC-91A7-4325-B172-2AC1DDFADD28},108121.329976751,263351803.909778
316,Falkirk,S12000014,Benzene annual mean Limit Value 2020,1.2,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{98461E6D-220B-4228-9AE7-C106A92E407C},145018.724277237,297365613.214426
317,Fife,S12000047,Benzene annual mean Limit Value 2020,0.4,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{EF02E822-85AD-45D8-94C2-250BD7FB0DCB},354737.733384572,1325381099.28936
318,Glasgow City,S12000049,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{EE1D67A1-3BC6-4C9B-A229-A3ED12A5F4B7},135584.074837304,174621296.391104
319,Highland,S12000017,Benzene annual mean Limit Value 2020,0.18,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{0814BA52-66AC-4286-A9B5-12ECE207048A},5221672.91689105,26159623364.809
320,Inverclyde,S12000018,Benzene annual mean Limit Value 2020,0.17,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{EC7A0629-9FC4-43B1-9F10-5D0A96BBF9B5},79292.3993194081,161948858.627358
321,Midlothian,S12000019,Benzene annual mean Limit Value 2020,0.2,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{4AD10D79-52E3-4692-9597-270A8AE319A6},126471.062777019,355271573.021186
322,Moray,S12000020,Benzene annual mean Limit Value 2020,0.59,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{CD1AA71A-6118-4829-8FB2-3DD831C096A0},459685.936136255,2237218030.80783
323,North Ayrshire,S12000021,Benzene annual mean Limit Value 2020,0.19,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{68C2822F-410F-49BC-92F0-7EC95E735DDD},349479.371611209,885276171.260992
324,North Lanarkshire,S12000050,Benzene annual mean Limit Value 2020,0.33,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{8FC86475-0108-4831-B77B-88F764ABFF78},163984.724709276,472309075.060379
325,Orkney Islands,S12000023,Benzene annual mean Limit Value 2020,0.11,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{B2B6A6C8-16E8-425A-9B24-879ED1561012},1203626.44906208,1015068427.10954
326,Perth and Kinross,S12000048,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BB2CC761-44F8-4FCE-AFF8-A3CD14D09EA8},619318.000640052,5383759647.16091
327,Renfrewshire,S12000038,Benzene annual mean Limit Value 2020,0.25,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{6BD24365-4F63-447F-AF66-0696EF15C54C},131636.237991738,261487693.210925
328,Scottish Borders,S12000026,Benzene annual mean Limit Value 2020,0.29,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{18DB5995-62DB-45FC-AFB5-4038FE70E979},514891.622612693,4739182406.06294
329,Shetland Islands,S12000027,Benzene annual mean Limit Value 2020,0.12,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{775FE257-A1B4-4646-BB62-9D7DC7A358A9},2322377.79167611,1468495456.02047
330,South Ayrshire,S12000028,Benzene annual mean Limit Value 2020,0.18,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BEE270BB-5F30-4F0F-876C-281D79EE3B7B},334722.293696274,1224369285.20356
331,South Lanarkshire,S12000029,Benzene annual mean Limit Value 2020,0.31,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{06BFDBF0-D49E-4794-B2EF-EDC5DA4F6529},284527.34016518,1773897195.5193
332,Stirling,S12000030,Benzene annual mean Limit Value 2020,0.19,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{16D962B6-8CA9-4A69-8F3F-0D9AC42C7AC0},341963.178281952,2253344395.5433
333,West Dunbartonshire,S12000039,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{758D9CBE-D05A-433B-8742-1C597A01627B},103697.458333469,177320345.918354
334,Na h-Eileanan Siar,S12000013,Benzene annual mean Limit Value 2020,0.13,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{1DA02FEB-B0F7-41A0-A5D1-E6FBF1F7FDF1},3874620.49577166,3096880085.89603
335,West Lothian,S12000040,Benzene annual mean Limit Value 2020,0.27,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A3EDEC15-813F-4FE8-8288-366FE64301B0},134896.644326242,428772096.65787
336,Blaenau Gwent,W06000019,Benzene annual mean Limit Value 2020,0.26,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{C7F94D21-1F43-46A0-B704-83A975DF3EAB},65601.7710712483,108728050.001396
337,Bridgend,W06000013,Benzene annual mean Limit Value 2020,0.32,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{EE5A640E-C98B-4A18-85CC-8958C9CBBEB0},93192.1976202919,250785304.544487
338,Caerphilly,W06000018,Benzene annual mean Limit Value 2020,0.38,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{56AF03AC-F49D-4E8D-9CAA-0E903706347E},116205.751406757,277387812.478975
339,Cardiff,W06000015,Benzene annual mean Limit Value 2020,1.5,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BB351FB7-B7D3-4EAB-A310-F373B9FD4B79},79778.2910840568,142287154.44123
340,Carmarthenshire,W06000010,Benzene annual mean Limit Value 2020,1.2,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9E94A33F-5F2C-41D1-A80B-A740028CA679},591603.878496041,2371103920.5118
341,Ceredigion,W06000008,Benzene annual mean Limit Value 2020,0.18,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{2C32C2A4-460F-4E18-8EA8-70B61144AE96},380232.841254069,1788908741.41065
342,Conwy,W06000003,Benzene annual mean Limit Value 2020,0.2,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{C2DCFC31-56F6-4316-B9ED-4EE64F8BE586},283047.440462211,1130197330.18461
343,Denbighshire,W06000004,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{36D30E91-71F0-4A53-95B5-E95BFE14D854},228673.537419035,838569401.650381
344,Flintshire,W06000005,Benzene annual mean Limit Value 2020,1.4,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{707775D8-4E96-4BD1-AB67-6F6162CF4EFF},239102.416881164,439723939.165062
345,Gwynedd,W06000002,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{5F4B05A7-4A0F-4BCC-BFFA-6630DFF21775},632724.571424226,2547891706.6665
346,Isle of Anglesey,W06000001,Benzene annual mean Limit Value 2020,0.18,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{D58D062E-11E5-4EB8-9756-2466569CABDD},377822.31736502,714827609.556943
347,Merthyr Tydfil,W06000024,Benzene annual mean Limit Value 2020,0.26,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{78B097AC-0CF8-48EA-BBCA-A37CDDE05373},66696.9295920567,111957018.608226
348,Monmouthshire,W06000021,Benzene annual mean Limit Value 2020,0.29,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{189B75B1-EF1C-450A-970E-03F3BF8B3A60},224184.496319547,850264584.692628
349,Neath Port Talbot,W06000012,Benzene annual mean Limit Value 2020,3,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BFE787BE-BB40-48BD-A71D-F997F4641E98},182189.891977866,442272614.954999
350,Newport,W06000022,Benzene annual mean Limit Value 2020,1.5,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{31BBB530-8873-4747-8ADA-1958E0563C44},153723.498020193,190372842.060922
351,Pembrokeshire,W06000009,Benzene annual mean Limit Value 2020,0.31,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{D68B37D3-550B-487E-BEFD-C63DB6523AE6},743272.933168956,1618344600.97342
352,Powys,W06000023,Benzene annual mean Limit Value 2020,0.22,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{68FE01B5-CD31-4BA7-B483-18D59EF7E8D9},610145.541416205,5195312116.78482
353,Rhondda Cynon Taf,W06000016,Benzene annual mean Limit Value 2020,0.37,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{77D59723-120D-42B2-8798-01B6AB6AC665},130240.675463069,424150424.443562
354,Swansea,W06000011,Benzene annual mean Limit Value 2020,0.35,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{68A77B36-1605-49A6-9719-B49296FD8ED0},270783.370554105,377596417.00693
355,Torfaen,W06000020,Benzene annual mean Limit Value 2020,0.35,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{164655D4-5B99-4B09-AA39-C8BB8E589903},82544.7759674217,126239927.800792
356,Vale of Glamorgan,W06000014,Benzene annual mean Limit Value 2020,0.39,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{5E59827F-2E43-4D4D-BD38-1084875CE856},108377.993669205,331257510.067063
357,Wrexham,W06000006,Benzene annual mean Limit Value 2020,0.39,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{0B3AD21A-9DB0-429A-BE93-7BA11C906E05},190040.818038468,503773489.327213
358,Isles of Scilly,E06000053,Benzene annual mean Limit Value 2020,0.15,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{DF5DF834-8977-4501-958B-3C249F18E459},116312.050817675,16337569.4228754
359,County Durham,E06000047,Benzene annual mean Limit Value 2020,0.3,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{30A62EDC-1AB6-43CB-A5F9-3113CADCED21},314911.224386944,2231459817.94596
360,Northumberland,E06000057,Benzene annual mean Limit Value 2020,0.25,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{BB618F26-9864-4810-BA96-99327B0F4D69},601230.810060573,5030751708.1467
361,Shropshire,E06000051,Benzene annual mean Limit Value 2020,0.3,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{9FA7B19E-B315-49C4-99C9-1768EA0FC250},580650.678546698,3197275381.12607
362,Wiltshire,E06000054,Benzene annual mean Limit Value 2020,0.85,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{71F43D58-17E6-4DEF-83E7-9603A1BEEE3B},402006.968203754,3255338123.71718
363,Central Bedfordshire,E06000056,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{CEB41266-76F6-48D4-94E7-FC9EAAFFC744},232692.717694514,715665302.20009
364,Cheshire East,E06000049,Benzene annual mean Limit Value 2020,0.41,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{0FDBED7C-9B68-4C63-8193-4F1DCBF32A7D},301225.377394864,1166357379.5532
365,Cheshire West and Chester,E06000050,Benzene annual mean Limit Value 2020,0.59,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{12B3F666-39FC-4AE4-BA10-8954023CF8B8},335615.350142603,920017989.862046
366,Cornwall,E06000052,Benzene annual mean Limit Value 2020,0.64,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{89155EAB-C3CA-4BA5-A57F-DC6AD3CC42AC},1241482.93652261,3548934061.31534
367,Antrim and Newtownabbey,N09000001,Benzene annual mean Limit Value 2020,0.81,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{E6C74B0D-538B-46D4-8B18-7F93F63F6582},165145.087874744,728186553.509529
368,Armagh City Banbridge and Craigavon,N09000002,Benzene annual mean Limit Value 2020,0.33,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{71BC0EBD-32DE-4A6E-A6F4-D4833D4CEF23},243056.447070263,1437068553.12479
369,Belfast,N09000003,Benzene annual mean Limit Value 2020,0.55,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F1BEDF17-7B93-46B1-B54A-B76617DF518F},65908.653826069,137716630.472662
370,Causeway Coast and Glens,N09000004,Benzene annual mean Limit Value 2020,0.27,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{A41E24E6-68DB-4C8C-BCF3-C9EB230173E3},381750.417386068,1985534511.18953
371,Derry City and Strabane,N09000005,Benzene annual mean Limit Value 2020,0.63,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{CA1EE688-629F-4433-9135-42C799E06B76},271488.956324295,1251241562.86132
372,Fermanagh and Omagh,N09000006,Benzene annual mean Limit Value 2020,0.46,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{25DE2439-5588-467A-A406-669A59C2015E},426624.234971301,3012114876.90125
373,Lisburn and Castlereagh,N09000007,Benzene annual mean Limit Value 2020,0.86,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{089FF227-44BE-4EAA-99C9-104CCF273BD4},167383.523889689,510438068.178239
374,Mid and East Antrim,N09000008,Benzene annual mean Limit Value 2020,0.52,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{857CDCF8-A55F-437F-9154-65734EB4AB60},234863.3303294,1061355466.99125
375,Mid Ulster,N09000009,Benzene annual mean Limit Value 2020,0.49,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{017B7178-49BA-4EA6-A22C-5D8F35FDDD7C},318433.308425238,1957293802.62133
376,Newry Mourne and Down,N09000010,Benzene annual mean Limit Value 2020,0.28,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{99D27173-5EF5-4F53-94F2-CA112E4D9556},380093.278004495,1682340589.11656
377,Ards and North Down,N09000011,Benzene annual mean Limit Value 2020,0.37,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{40A3DE17-13A4-4284-9951-18A7728DB9E5},204689.104478935,566472954.625102
378,Bournemouth Christchurch and Poole,E06000058,Benzene annual mean Limit Value 2020,0.53,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{6AD204F7-F217-4D20-9F95-82E9147C6731},169172.238128128,162070065.513307
379,Dorset,E06000059,Benzene annual mean Limit Value 2020,0.38,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{8C42BF25-2EFE-4FC9-B216-3DBE76E23CF8},594358.349992159,2490956587.49922
380,East Suffolk,E07000244,Benzene annual mean Limit Value 2020,1.4,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{7B1582E1-0E17-4566-933A-6FD9F3905E3A},584787.509022933,1260989609.73078
381,West Suffolk,E07000245,Benzene annual mean Limit Value 2020,0.43,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{27DC7404-47D6-48BD-AE0E-0DE5FA014227},274547.779729504,1034675784.57658
382,Somerset West and Taunton,E07000246,Benzene annual mean Limit Value 2020,0.38,μg m⁻³,Compliant,Limit Value: 5 μg m⁻³,{F66F3F8D-8A2B-4EFF-8389-5FC7526B8AE6},288674.538792219,1189084337.09573
